ColorId,CanonicalColorId,Status,PrimaryName,Aliases,RegistryNotes,BreedContext,ColorGroup,BaseSeries,OrangeState,Dilution,AgoutiState,SilverState,WhiteState,PointState,PatternState,SexRestriction,DisplayAllowed,InputAllowed,OutputPriority,SourceCodes,SourceNames,GeneticRuleSource,Notes
snow,snow,breed_specific,Snow,,,Bengal,solid,black,non_orange,dense,solid,non_silver,none,full,none,unrestricted,false,true,20,285,Snow,review_required,Bengal 固有呼称。breed_unselected の normal_mode 結果には出さない。
snow_spotted_tabby,snow_spotted_tabby,breed_specific,Snow Spotted Tabby,,,Bengal,tabby,black,non_orange,dense,agouti,non_silver,none,full,spotted,unrestricted,false,true,20,380,Snow Spotted Tabby,review_required,Bengal 固有呼称。breed_unselected の normal_mode 結果には出さない。
sorrel,sorrel,breed_specific,Sorrel,,団体/補足タグ: Red,Abyssinian,solid,cinnamon,orange,dense,solid,non_silver,none,full,none,unrestricted,false,true,20,287,Sorrel (Red),review_required,Abyssinian 固有呼称。breed_unselected の normal_mode 結果には出さない。
sorrel_spotted_tabby,sorrel_spotted_tabby,breed_specific,Sorrel Spotted Tabby,,,Abyssinian,tabby,cinnamon,non_orange,dense,agouti,non_silver,none,full,spotted,unrestricted,false,true,20,288,Sorrel Spotted Tabby,review_required,Abyssinian 固有呼称。breed_unselected の normal_mode 結果には出さない。
tortie_point_bi_color,tortie_point_bi_color,breed_specific,Tortie Point Bi-Color,,,Ragdoll,point,black,tortie,dense,solid,non_silver,bicolor,point,none,female_only,false,true,20,308,Tortie Point Bi-Color,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。
tortie_point_mitted,tortie_point_mitted,breed_specific,Tortie Point Mitted,,,Ragdoll,point,black,tortie,dense,solid,non_silver,mitted,point,none,female_only,false,true,20,345,Tortie Point Mitted,review_required,Ragdoll 固有呼称。breed_unselected の normal_mode 結果には出さない。 / 遺伝子座はマップ未収載のため名前から推定。
blue_cream_white,dilute_calico,alias,Blue Cream-White,,同一概念: Blue Cream-White → Dilute Calico (dilute_calico),general,tortie,black,tortie,dilute,solid,non_silver,white,full,none,female_only,false,true,10,41,Blue Cream-White,current_map,一般表示は Dilute Calico に寄せる (機械処理は CanonicalColorId を参照)。
blue_gray,blue,alias,Blue Gray,,同一概念: Blue Gray → Blue (blue),general,solid,black,non_orange,dilute,solid,non_silver,none,full,none,unrestricted,false,true,10,13,Blue Gray,current_map,一般表示は Blue に寄せる (機械処理は CanonicalColorId を参照)。
blue_tortie,blue_cream,alias,Blue Tortie,,同一概念: Blue Tortie → Blue Cream (blue_cream),general,tortie,black,tortie,dilute,solid,non_silver,none,full,none,female_only,false,true,10,305,Blue Tortie,current_map,一般表示は Blue Cream に寄せる (機械処理は CanonicalColorId を参照)。
blue_tortie_point,blue_cream_point,alias,Blue Tortie Point,,同一概念: Blue Tortie Point → Blue Cream Point (blue_cream_point),general,point,black,tortie,dilute,solid,non_silver,none,point,none,female_only,false,true,10,478,Blue Tortie Point,current_map,一般表示は Blue Cream Point に寄せる (機械処理は CanonicalColorId を参照)。
blue_tortie_point_bi_color,blue_cream_point_bi_color,alias,Blue Tortie Point Bi-Color,,同一概念: Blue Tortie Point Bi-Color → Blue Cream Point Bi-Color (blue_cream_point_bi_color),Ragdoll,point,black,tortie,dilute,solid,non_silver,bicolor,point,none,female_only,false,true,10,321,Blue Tortie Point Bi-Color,review_required,一般表示は Blue Cream Point Bi-Color に寄せる (機械処理は CanonicalColorId を参照)。 / Ragdoll 文脈の呼称。 / 遺伝子座はマップ未収載のため名前から推定。
blue_tortie_point_mitted,blue_cream_point_mitted,alias,Blue Tortie Point Mitted,,同一概念: Blue Tortie Point Mitted → Blue Cream Point Mitted (blue_cream_point_mitted),Ragdoll,point,black,tortie,dilute,solid,non_silver,mitted,point,none,female_only,false,true,10,319,Blue Tortie Point Mitted,review_required,一般表示は Blue Cream Point Mitted に寄せる (機械処理は CanonicalColorId を参照)。 / Ragdoll 文脈の呼称。 / 遺伝子座はマップ未収載のため名前から推定。
blue_tortie_white,dilute_calico,alias,Blue Tortie-White,,同一概念: Blue Tortie-White → Dilute Calico (dilute_calico),general,tortie,black,tortie,dilute,solid,non_silver,white,full,none,female_only,false,true,10,301,Blue Tortie-White,current_map,一般表示は Dilute Calico に寄せる (機械処理は CanonicalColorId を参照)。
bronze,brown_tabby,alias,Bronze,,同一概念: Bronze → Brown Tabby (brown_tabby),general,solid,black,non_orange,dense,agouti,non_silver,none,full,none,unrestricted,false,true,10,15,Bronze,current_map,一般表示は Brown Tabby に寄せる (機械処理は CanonicalColorId を参照)。
brown_classic_torbie,brown_patched_tabby,alias,Brown Classic Torbie,,TICA: Torbie = Patched Tabby (Brown Patched Tabby),general,patched_tabby,black,tortie,dense,agouti,non_silver,none,full,classic,female_only,false,true,10,307,Brown Classic Tobie,current_map,一般表示は Brown Patched Tabby に寄せる (機械処理は CanonicalColorId を参照)。 / 正規化: Tobie→Torbie
brown_classic_torbie_white,brown_patched_tabby_white,alias,Brown Classic Torbie-White,,TICA: Torbie = Patched Tabby (Brown Patched Tabby-White),general,patched_tabby,black,tortie,dense,agouti,non_silver,white,full,classic,female_only,false,true,10,338,Browm Classic Torbie-White,inferred,一般表示は Brown Patched Tabby-White に寄せる (機械処理は CanonicalColorId を参照)。 / 正規化: Browm→Brown / 遺伝子座はマップ未収載のため名前から推定。
brown_mackerel_torbie,brown_patched_tabby,alias,Brown Mackerel Torbie,,TICA: Torbie = Patched Tabby (Brown Patched Tabby),general,patched_tabby,black,tortie,dense,agouti,non_silver,none,full,mackerel,female_only,false,true,10,318,Brown Mackerel Tobie,inferred,一般表示は Brown Patched Tabby に寄せる (機械処理は CanonicalColorId を参照)。 / 正規化: Tobie→Torbie / 遺伝子座はマップ未収載のため名前から推定。
brown_mackerel_torbie_white,brown_patched_tabby_white,alias,Brown Mackerel Torbie-White,,TICA: Torbie = Patched Tabby (Brown Patched Tabby-White),general,patched_tabby,black,tortie,dense,agouti,non_silver,white,full,mackerel,female_only,false,true,10,368,Brown Mc Tobie-White,current_map,"一般表示は Brown Patched Tabby-White に寄せる (機械処理は CanonicalColorId を参照)。 / 正規化: Mc→Mackerel, Tobie→Torbie"
calico_smoke,tortie_smoke_white,alias,Calico Smoke,,同一概念: Calico Smoke → Tortie Smoke-White (tortie_smoke_white),general,calico,black,tortie,dense,solid,smoke,white,full,none,female_only,false,true,10,312,Calico Smoke,inferred,一般表示は Tortie Smoke-White に寄せる (機械処理は CanonicalColorId を参照)。 / 遺伝子座はマップ未収載のため名前から推定。
chestnut,chocolate,alias,Chestnut,,同一概念: Chestnut → Chocolate (chocolate),Oriental,solid,chocolate,non_orange,dense,solid,non_silver,none,full,none,unrestricted,false,true,10,23,Chestnut,review_required,一般表示は Chocolate に寄せる (機械処理は CanonicalColorId を参照)。 / Oriental 文脈の呼称。
chestnut_patched_tabby,chocolate_patched_tabby,alias,Chestnut Patched Tabby,,同一概念: Chestnut Patched Tabby → Chocolate Patched Tabby (chocolate_patched_tabby),Oriental,patched_tabby,chocolate,tortie,dense,agouti,non_silver,none,full,tabby,female_only,false,true,10,169,Chestnut Patched Tabby,review_required,一般表示は Chocolate Patched Tabby に寄せる (機械処理は CanonicalColorId を参照)。 / Oriental 文脈の呼称。
chestnut_silver_tabby,chocolate_silver_tabby,alias,Chestnut Silver Tabby,,同一概念: Chestnut Silver Tabby → Chocolate Silver Tabby (chocolate_silver_tabby),Oriental,silver_tabby,chocolate,non_orange,dense,agouti,silver,none,full,tabby,unrestricted,false,true,10,152,Chestnut Silver Tabby,review_required,一般表示は Chocolate Silver Tabby に寄せる (機械処理は CanonicalColorId を参照)。 / Oriental 文脈の呼称。
chestnut_tabby,chocolate_tabby,alias,Chestnut Tabby,,同一概念: Chestnut Tabby → Chocolate Tabby (chocolate_tabby),Oriental,tabby,chocolate,non_orange,dense,agouti,non_silver,none,full,tabby,unrestricted,false,true,10,146,Chestnut Tabby,review_required,一般表示は Chocolate Tabby に寄せる (機械処理は CanonicalColorId を参照)。 / Oriental 文脈の呼称。
chestnut_tortie,chocolate_tortie,alias,Chestnut Tortie,,同一概念: Chestnut Tortie → Chocolate Tortie (chocolate_tortie),Oriental,tortie,chocolate,tortie,dense,solid,non_silver,none,full,none,female_only,false,true,10,402,Chestnut Tortie,review_required,一般表示は Chocolate Tortie に寄せる (機械処理は CanonicalColorId を参照)。 / Oriental 文脈の呼称。 / 遺伝子座はマップ未収載のため名前から推定。
ebony,black,alias,Ebony,,同一概念: Ebony → Black (black),Oriental,solid,black,non_orange,dense,solid,non_silver,none,full,none,unrestricted,false,true,10,22,Ebony,review_required,一般表示は Black に寄せる (機械処理は CanonicalColorId を参照)。 / Oriental 文脈の呼称。
ebony_patched_tabby,brown_patched_tabby,alias,Ebony Patched Tabby,,同一概念: Ebony Patched Tabby → Brown Patched Tabby (brown_patched_tabby),Oriental,patched_tabby,black,tortie,dense,agouti,non_silver,none,full,tabby,female_only,false,true,10,168,Ebony Patched Tabby,review_required,一般表示は Brown Patched Tabby に寄せる (機械処理は CanonicalColorId を参照)。 / Oriental 文脈の呼称。
ebony_silver_tabby_white,silver_tabby_white,alias,Ebony Silver Tabby-White,,同一概念: Ebony Silver Tabby-White → Silver Tabby-White (silver_tabby_white),Oriental,silver_tabby,black,non_orange,dense,agouti,silver,white,full,tabby,unrestricted,false,true,10,434,Ebony Silver Tabby-White,review_required,一般表示は Silver Tabby-White に寄せる (機械処理は CanonicalColorId を参照)。 / Oriental 文脈の呼称。
ebony_silver_ticked_tabby_white,silver_ticked_tabby_white,alias,Ebony Silver Ticked Tabby-White,,同一概念: Ebony Silver Ticked Tabby-White → Silver Ticked Tabby-White (silver_ticked_tabby_white),Oriental,silver_tabby,black,non_orange,dense,agouti,silver,white,full,ticked,unrestricted,false,true,10,433,Ebony Silver Ticked T-W,review_required,一般表示は Silver Ticked Tabby-White に寄せる (機械処理は CanonicalColorId を参照)。 / Oriental 文脈の呼称。 / 正規化: T-W→Tabby-White
ebony_tabby,brown_tabby,alias,Ebony Tabby,,同一概念: Ebony Tabby → Brown Tabby (brown_tabby),Oriental,tabby,black,non_orange,dense,agouti,non_silver,none,full,tabby,unrestricted,false,true,10,148 | 411,Ebony Tabby,review_required,一般表示は Brown Tabby に寄せる (機械処理は CanonicalColorId を参照)。 / Oriental 文脈の呼称。
ebony_white,black_white,alias,Ebony-White,,同一概念: Ebony-White → Black-White (black_white),Oriental,solid,black,non_orange,dense,solid,non_silver,white,full,none,unrestricted,false,true,10,432,Ebony-White,review_required,一般表示は Black-White に寄せる (機械処理は CanonicalColorId を参照)。 / Oriental 文脈の呼称。
lavender,lilac,alias,Lavender,,同一概念: Lavender → Lilac (lilac),Oriental,solid,chocolate,non_orange,dilute,solid,non_silver,none,full,none,unrestricted,false,true,10,19,Lavender,review_required,一般表示は Lilac に寄せる (機械処理は CanonicalColorId を参照)。 / Oriental 文脈の呼称。
lavender_patched_tabby,lilac_patched_tabby,alias,Lavender Patched Tabby,,同一概念: Lavender Patched Tabby → Lilac Patched Tabby (lilac_patched_tabby),Oriental,patched_tabby,chocolate,tortie,dilute,agouti,non_silver,none,full,tabby,female_only,false,true,10,170,Lavender Patched Tabby,review_required,一般表示は Lilac Patched Tabby に寄せる (機械処理は CanonicalColorId を参照)。 / Oriental 文脈の呼称。
lavender_spotted_tabby,lilac_spotted_tabby,alias,Lavender Spotted Tabby,,同一概念: Lavender Spotted Tabby → Lilac Spotted Tabby (lilac_spotted_tabby),Oriental,tabby,chocolate,non_orange,dilute,agouti,non_silver,none,full,spotted,unrestricted,false,true,10,239,Lavender Spotted Tabby,review_required,一般表示は Lilac Spotted Tabby に寄せる (機械処理は CanonicalColorId を参照)。 / Oriental 文脈の呼称。
lavender_tabby,lilac_tabby,alias,Lavender Tabby,,同一概念: Lavender Tabby → Lilac Tabby (lilac_tabby),Oriental,tabby,chocolate,non_orange,dilute,agouti,non_silver,none,full,tabby,unrestricted,false,true,10,147,Lavender Tabby,review_required,一般表示は Lilac Tabby に寄せる (機械処理は CanonicalColorId を参照)。 / Oriental 文脈の呼称。
lilac_tortie,lilac_cream,alias,Lilac Tortie,,同一概念: Lilac Tortie → Lilac Cream (lilac_cream),general,tortie,chocolate,tortie,dilute,solid,non_silver,none,full,none,female_only,false,true,10,328,Lilac Tortie,inferred,一般表示は Lilac Cream に寄せる (機械処理は CanonicalColorId を参照)。 / 遺伝子座はマップ未収載のため名前から推定。
mike_tri_color,calico,alias,Mike Tri Color,,同一概念: Mike Tri Color → Calico (calico),general,calico,black,tortie,dense,solid,non_silver,white,full,none,female_only,false,true,10,34,Mike Tri Color,current_map,一般表示は Calico に寄せる (機械処理は CanonicalColorId を参照)。
peke_face_red,red,alias,Peke-Face Red,,Peke-Face は形態/タイプ由来語: Peke-Face Red → Red (red),general,solid,red,orange,dense,solid,non_silver,none,full,none,unrestricted,false,true,10,5,Peke-Face Red,current_map,Peke-Face は色柄ではないため除去し、残った色柄 Red へ解決。
peke_face_red_mackerel_tabby,red_mackerel_tabby,alias,Peke-Face Red Mackerel Tabby,,Peke-Face は形態/タイプ由来語: Peke-Face Red Mackerel Tabby → Red Mackerel Tabby (red_mackerel_tabby),general,tabby,red,orange,dense,agouti,non_silver,none,full,mackerel,unrestricted,false,true,10,143,Peke-Face Red Mc Tabby,current_map,Peke-Face は色柄ではないため除去し、残った色柄 Red Mackerel Tabby へ解決。 / 正規化: Mc→Mackerel
peke_face_red_mackerel_tabby_white,red_mackerel_tabby_white,alias,Peke-Face Red Mackerel Tabby-White,,Peke-Face は形態/タイプ由来語: Peke-Face Red Mackerel Tabby-White → Red Mackerel Tabby-White (red_mackerel_tabby_white),general,tabby,red,orange,dense,agouti,non_silver,white,full,mackerel,unrestricted,false,true,10,189,P-F Red Mc Tabby-White,current_map,"Peke-Face は色柄ではないため除去し、残った色柄 Red Mackerel Tabby-White へ解決。 / 正規化: Mc→Mackerel, P-F→Peke-Face"
peke_face_red_tabby,red_tabby,alias,Peke-Face Red Tabby,,Peke-Face は形態/タイプ由来語: Peke-Face Red Tabby → Red Tabby (red_tabby),general,tabby,red,orange,dense,agouti,non_silver,none,full,tabby,unrestricted,false,true,10,142,Peke-Face Red Tabby,current_map,Peke-Face は色柄ではないため除去し、残った色柄 Red Tabby へ解決。
peke_face_red_tabby_white,red_tabby_white,alias,Peke-Face Red Tabby-White,,Peke-Face は形態/タイプ由来語: Peke-Face Red Tabby-White → Red Tabby-White (red_tabby_white),general,tabby,red,orange,dense,agouti,non_silver,white,full,tabby,unrestricted,false,true,10,188,P-F Red Tabby-White,current_map,Peke-Face は色柄ではないため除去し、残った色柄 Red Tabby-White へ解決。 / 正規化: P-F→Peke-Face
shell_blue,blue_chinchilla_silver,alias,Shell Blue,,団体/補足タグ: Blue Chinchilla / 同一概念: Shell Blue → Blue Chinchilla Silver (blue_chinchilla_silver),general,shaded,black,non_orange,dilute,agouti,non_silver,none,full,shell,unrestricted,false,true,10,350,Shell Blue(Blue Chinchilla),inferred,一般表示は Blue Chinchilla Silver に寄せる (機械処理は CanonicalColorId を参照)。 / 遺伝子座はマップ未収載のため名前から推定。
silver_classic_torbie,silver_patched_tabby,alias,Silver Classic Torbie,,TICA: Torbie = Patched Tabby (Silver Patched Tabby),general,patched_tabby,black,tortie,dense,agouti,silver,none,full,classic,female_only,false,true,10,316,Silver Classic Tobie,inferred,一般表示は Silver Patched Tabby に寄せる (機械処理は CanonicalColorId を参照)。 / 正規化: Tobie→Torbie / 遺伝子座はマップ未収載のため名前から推定。
silver_mackerel_torbie,silver_patched_tabby,alias,Silver Mackerel Torbie,,TICA: Torbie = Patched Tabby (Silver Patched Tabby),general,patched_tabby,black,tortie,dense,agouti,silver,none,full,mackerel,female_only,false,true,10,317,Silver Mackerel Tobie,inferred,一般表示は Silver Patched Tabby に寄せる (機械処理は CanonicalColorId を参照)。 / 正規化: Tobie→Torbie / 遺伝子座はマップ未収載のため名前から推定。
smoke_calico,tortie_smoke_white,alias,Smoke Calico,,同一概念: Smoke Calico → Tortie Smoke-White (tortie_smoke_white),general,calico,black,tortie,dense,solid,smoke,white,full,none,female_only,false,true,10,458,Smoke Calico,current_map,一般表示は Tortie Smoke-White に寄せる (機械処理は CanonicalColorId を参照)。
smoke_calico_van,tortie_smoke_white_van,alias,Smoke Calico Van,,同一概念: Smoke Calico Van → Tortie Smoke-White Van (tortie_smoke_white_van),general,calico,black,tortie,dense,solid,smoke,van,full,none,female_only,false,true,10,421,Smoke Calico Van,inferred,一般表示は Tortie Smoke-White Van に寄せる (機械処理は CanonicalColorId を参照)。 / Van は独立概念 (S/S) として保持し CanonicalColorId は同一 Van 概念を指す (-White へは寄せない)。一般表示の Van→-White 正規化は表示名マスタが担う。 / 遺伝子座はマップ未収載のため名前から推定。
smoke_dilute_calico,blue_cream_smoke_white,alias,Smoke Dilute Calico,,同一概念: Smoke Dilute Calico → Blue Cream Smoke-White (blue_cream_smoke_white),general,calico,black,tortie,dilute,solid,smoke,white,full,none,female_only,false,true,10,313,Smoke Dilute Calico,inferred,一般表示は Blue Cream Smoke-White に寄せる (機械処理は CanonicalColorId を参照)。 / 遺伝子座はマップ未収載のため名前から推定。
smoke_tortoiseshell,tortie_smoke,alias,Smoke Tortoiseshell,,同一概念: Smoke Tortoiseshell → Tortie Smoke (tortie_smoke),general,smoke,black,tortie,dense,solid,smoke,none,full,none,female_only,false,true,10,439,Smoke Tortoiseshell,current_map,一般表示は Tortie Smoke に寄せる (機械処理は CanonicalColorId を参照)。
tortoiseshell_white,calico,alias,Tortoiseshell-White,,同一概念: Tortoiseshell-White → Calico (calico),general,tortie,black,tortie,dense,solid,non_silver,white,full,none,female_only,false,true,10,40,Tortoiseshell-White,current_map,一般表示は Calico に寄せる (機械処理は CanonicalColorId を参照)。
lilac_lynx_point_white,lilac_lynx_point_white,canonical,Lilac Lynx Point-White,,,general,point,chocolate,non_orange,dilute,agouti,non_silver,white,point,none,unrestricted,false,true,50,,Lilac Lynx Point-White,review_required,遺伝子座 (Wb / C系) は要確認。 / Point は normal_mode (breed_unselected) では C キャリア規則によりエンジンが非表示にする。 / 遺伝子座はマップ未収載のため名前から推定。
lilac_cream_white,lilac_cream_white,canonical,Lilac Cream-White,,,general,tortie,chocolate,tortie,dilute,solid,non_silver,white,full,none,female_only,true,true,90,,Lilac Cream-White,inferred,遺伝子座はマップ未収載のため名前から推定。
chocolate_tortie_white,chocolate_tortie_white,canonical,Chocolate Tortie-White,,,general,tortie,chocolate,tortie,dense,solid,non_silver,white,full,none,female_only,true,true,90,,Chocolate Tortie-White,inferred,遺伝子座はマップ未収載のため名前から推定。
lilac_cream_lynx_point_white,lilac_cream_lynx_point_white,canonical,Lilac Cream Lynx Point-White,,,general,point,chocolate,tortie,dilute,agouti,non_silver,white,point,none,female_only,false,true,50,,Lilac Cream Lynx Point-White,review_required,遺伝子座 (Wb / C系) は要確認。 / Point は normal_mode (breed_unselected) では C キャリア規則によりエンジンが非表示にする。 / 遺伝子座はマップ未収載のため名前から推定。
chocolate_tortie_point_white,chocolate_tortie_point_white,canonical,Chocolate Tortie Point-White,,,general,point,chocolate,tortie,dense,solid,non_silver,white,point,none,female_only,false,true,50,,Chocolate Tortie Point-White,review_required,遺伝子座 (Wb / C系) は要確認。 / Point は normal_mode (breed_unselected) では C キャリア規則によりエンジンが非表示にする。 / 遺伝子座はマップ未収載のため名前から推定。
aov,,excluded,AOV,,,general,solid,unknown,non_orange,dense,solid,non_silver,none,full,none,unrestricted,false,false,0,261,AOV,review_required,運用上の非カラー区分。通常計算・入力候補に使わない。
any_other_color,,excluded,Any Other Color,,,general,solid,unknown,non_orange,dense,solid,non_silver,none,full,none,unrestricted,false,false,0,260,Any Other Color,review_required,運用上の非カラー区分。通常計算・入力候補に使わない。
smoke,,excluded,Smoke,,,general,smoke,black,non_orange,dense,solid,smoke,none,full,none,unrestricted,false,false,0,324,Smoke,review_required,基色を持たないカテゴリ名。具体色柄ではないため通常計算・入力候補から除外。 / 遺伝子座はマップ未収載のため名前から推定。
